32266819	1050000	115	Uygun	30
32266971	2500000	200	Uygun	25
32267228	1100000	140	Uygun	43
32269826	1280000	105	Uygun	16
32270359	1100000	145	Uygun	0
32273494	240000	75	Uygun	2
32273540	320000	80	Uygun	2
32273541	260000	80	Uygun	2
32273542	285000	80	Uygun	4
32275504	650000	80	Uygun değil	18
32278712	295000	85	Uygun değil	15
32279242	215000	50	Uygun	0
32279357	185000	55	Uygun	0
32279414	230000	62	Uygun	0
32279432	275000	60	Uygun	0
32280079	280000	85	Uygun	10
32280087	890000	150	Uygun	16
32280108	425000	95	Uygun	16
32280119	390000	95	Uygun	16
32281117	320000	70	Uygun	0
32281784	485000	160	Uygun	0
32282156	280000	60	Bilinmiyor	1
32282258	300000	95	Uygun değil	30
32283192	245000	90	Uygun	0
32283722	570000	80	Uygun	40
32284657	800000	165	Uygun	0
32285068	1050000	130	Uygun	29
32285597	500000	85	Uygun	45
32286602	450000	55	Uygun	1
32287193	280000	80	Uygun	3
32287214	1600000	150	Uygun	1
32287247	850000	125	Uygun	25
32289557	280000	80	Bilinmiyor	10
32293837	1600000	140	Uygun	42
32295518	430000	90	Uygun	0
32295715	275000	90	Uygun değil	20
32295817	925000	105	Uygun	1
32295864	1500000	100	Uygun	30
32295913	1900000	120	Uygun	58
32295981	420000	70	Uygun	6
32296560	525000	170	Uygun	20
32297056	350000	85	Uygun	0
32297865	520000	90	Uygun	0
32298055	780000	160	Uygun	23
32298222	1150000	190	Uygun	23
32298287	1000000	180	Uygun	24
32298303	1500000	200	Uygun	27
32298338	715000	135	Uygun değil	13
32298421	1050000	100	Uygun	27
32298484	839000	110	Uygun	30
32298877	1250000	90	Uygun	2
32298921	740000	120	Uygun	25
32299268	890000	120	Uygun	35
32299277	550000	75	Uygun	0
32299309	780000	120	Uygun	35
32300425	700000	110	Uygun	15
32300576	850000	120	Uygun	20
32301081	1075000	145	Uygun	30
32301100	280000	80	Uygun	9
32301432	590000	100	Uygun	28
32302874	425000	50	Uygun	0
32303087	320000	58	Bilinmiyor	0
32303187	265000	90	Uygun	0
32305435	695000	140	Bilinmiyor	18
32305441	490000	125	Uygun	0
32309880	485000	70	Uygun	3
32310285	225000	65	Uygun	0
32310288	735000	110	Uygun	31
32310605	196000	65	Uygun	0
32312297	520000	100	Uygun	30
32312659	210000	65	Uygun	0
32312783	215000	65	Uygun	0
32313024	245000	60	Uygun	0
32315901	225000	70	Uygun	0
32317189	700000	60	Uygun	2
32319236	1100000	70	Uygun	45
32319531	470000	75	Uygun	33
32319711	750000	70	Uygun	0
32320910	250000	70	Uygun	0
32321209	900000	110	Uygun	30
32321431	325000	110	Uygun değil	18
32322753	500000	170	Uygun değil	14
32323264	559000	90	Uygun	44
32323301	559000	90	Uygun	44
32323391	210000	95	Uygun değil	17
32323436	350000	110	Uygun	3
32323481	229000	50	Uygun	4
32323514	235000	61	Uygun	5
32324576	315000	85	Uygun değil	20
32326160	665000	90	Uygun	30
32326855	940000	86	Uygun	0
32326993	220000	80	Uygun	0
32327107	330000	90	Uygun	4
32328589	625000	65	Uygun	0
32328822	560000	75	Uygun	1
32329881	330000	80	Uygun	0
32332378	650000	80	Uygun	30
32333433	430000	98	Uygun değil	14
32334916	700000	86	Uygun	0
32336329	350000	90	Uygun	0
32336729	700000	120	Uygun	30
32337960	500000	110	Uygun	27
32338744	1800000	140	Uygun	10
32341783	196000	70	Uygun	0
32341805	640000	115	Uygun	25
32341933	925000	130	Uygun	25
32341946	235000	62	Uygun	0
32342242	360000	100	Uygun	0
32342350	215000	60	Uygun	0
32342770	280000	75	Uygun	0
32342966	350000	110	Uygun değil	20
32343061	650000	85	Uygun	32
32343150	250000	85	Uygun değil	15
32344013	690000	135	Uygun	35
32344636	350000	110	Uygun değil	20
32345345	780000	110	Uygun	35
32345818	550000	85	Uygun	35
32346144	500000	80	Uygun	28
32347940	360000	90	Uygun değil	20
32348215	228000	85	Uygun	5
32349724	170000	90	Uygun değil	20
32349820	455000	75	Uygun	25
32351910	310000	100	Uygun	5
32352748	500000	150	Uygun değil	18
32352846	560000	110	Uygun	0
32356095	310000	80	Uygun	26
32357493	315000	72	Uygun	0
32359289	575000	110	Uygun	28
32359568	249000	60	Uygun	0
32360019	500000	96	Uygun	20
32362169	275000	65	Uygun	4
32362840	650000	110	Uygun	22
32364656	400000	80	Uygun değil	20
32364700	400000	80	Uygun değil	20
32364751	890000	90	Uygun	40
32365559	415000	144	Uygun değil	18
4430826	800000	100	Uygun	30
5429535	900000	110	Uygun	28
6886082	500000	90	Uygun	30
7313733	900000	160	Uygun	28
7841382	650000	70	Uygun	21
